tag,timestamp,desc,backend,path,batch,cache,method,elapsed_mean_s,elapsed_min_s,elapsed_median_s,reps,bytes,throughput_MB_s,shape,dtype,hash,ok,error
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,cold,naive_stack,0.18237696761934785,0.14277551998384297,0.18508868996286765,8,34951168,191.64244507535133,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,warm,naive_stack,9.797666280064732e-05,9.57240117713809e-05,9.721200331114233e-05,12,273056,2786.9493836056226,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,cold,naive_stack,0.0017959939941647463,0.0017520089750178158,0.001757046498823911,8,273056,152.03614315369063,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,warm,naive_stack,0.002345266494861183,0.0023298989981412888,0.0023456880007870495,12,2184448,931.4284772269763,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,cold,naive_stack,0.005971339494863059,0.005611651984509081,0.006015461462084204,8,2184448,365.82210773298124,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,warm,naive_stack,0.004897672338605237,0.004865368944592774,0.004893500969046727,12,4368896,892.0351746609855,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,cold,naive_stack,0.019324852364661638,0.017712671018671244,0.01920051098568365,8,4368896,226.07655249098696,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,warm,naive_stack,0.010657199323759414,0.010392733966000378,0.010680427512852475,12,8737792,819.8957094214949,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,cold,naive_stack,0.04523751375381835,0.04017619602382183,0.04548551351763308,8,8737792,193.15367434980823,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,warm,naive_stack,0.021243805085153628,0.020927603007294238,0.02125217698630877,12,17475584,822.6202382271397,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,cold,naive_stack,0.08202459399763029,0.06616271898383275,0.07793860201491043,8,17475584,213.0529777508545,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,warm,naive_stack,0.043045430085233725,0.04200519202277064,0.04271119451732375,12,34951168,811.9600136598385,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,cold,naive_stack,0.17361856013303623,0.15316321601858363,0.1659628665074706,8,34951168,201.31009019553247,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,warm,naive_stack,9.905233067305137e-05,9.551399853080511e-05,9.789699106477201e-05,12,273056,2756.684251088388,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,cold,naive_stack,0.001806285756174475,0.0017416939954273403,0.001759034494170919,8,273056,151.16987944272128,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,warm,naive_stack,0.002330420412666475,0.002293144993018359,0.002332713484065607,12,2184448,937.362197879372,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,cold,naive_stack,0.00507857450429583,0.0049249480362050235,0.005053146509453654,8,2184448,430.1301473774253,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,warm,naive_stack,0.004800257166304315,0.004761271993629634,0.0047937304771039635,12,4368896,910.1379048330409,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,cold,naive_stack,0.0143062896313495,0.013583019957877696,0.014012968022143468,8,4368896,305.3828849114308,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,warm,naive_stack,0.010547159249351049,0.010419504018500447,0.010543576499912888,12,8737792,828.4498027786605,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,cold,naive_stack,0.03831140763213625,0.034273836005013436,0.038442044518888,8,8737792,228.0728519270222,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,warm,naive_stack,0.021725484509564314,0.021428567997645587,0.021725483995396644,12,17475584,804.3817845492302,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,cold,naive_stack,0.08088880086870631,0.07431332697160542,0.08147008650121279,8,17475584,216.04454278368254,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,warm,naive_stack,0.042825390337384306,0.042266434989869595,0.04276497598038986,12,34951168,816.1319190473198,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,cold,naive_stack,0.16340346425567986,0.15285977901658043,0.16191533900564536,8,34951168,213.89490216260887,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,warm,read_batch_to_torch,0.0001188100043994685,0.00010699103586375713,0.00011867450666613877,12,273056,2298.257637310731,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,cold,read_batch_to_torch,0.0019384597617317922,0.0017920390237122774,0.001838399504777044,8,273056,140.86235133199548,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,warm,read_batch_to_torch,0.0003044119997260471,0.0002978190314024687,0.00030433849315159023,12,2184448,7175.958904267489,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,cold,read_batch_to_torch,0.007077763482811861,0.006724468956235796,0.007080639974446967,8,2184448,308.6353486245856,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,warm,read_batch_to_torch,0.0005251753318589181,0.0005156570114195347,0.0005254964926280081,12,4368896,8318.928432026298,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,cold,read_batch_to_torch,0.013733576495724265,0.01323649799451232,0.01380390752456151,8,4368896,318.1178625509668,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,warm,read_batch_to_torch,0.0008850482457395022,0.0008197149727493525,0.0008754285227041692,12,8737792,9872.673091057466,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,cold,read_batch_to_torch,0.01057402874721447,0.010114054020959884,0.010602850990835577,8,8737792,826.3446420364431,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,warm,read_batch_to_torch,0.001509582914877683,0.0014773550210520625,0.001504686486441642,12,17475584,11576.432024878868,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,cold,read_batch_to_torch,0.01931430525291944,0.018650343001354486,0.019106875493889675,8,17475584,904.8000314356889,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,warm,read_batch_to_torch,0.002585607823372508,0.0024565299972891808,0.0025760449934750795,12,34951168,13517.58286158488,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,cold,read_batch_to_torch,0.038897480750165414,0.03523808903992176,0.03857995249563828,8,34951168,898.5458010632569,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,warm,read_batch_to_torch,0.00012138625121830653,0.00011570501374080777,0.00011991497012786567,12,273056,2249.480458119789,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,cold,read_batch_to_torch,0.0017850674921646714,0.001693360973149538,0.0017775629821699113,8,273056,152.96676523355274,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,warm,read_batch_to_torch,0.0002968513338904207,0.00028918497264385223,0.0002935565134976059,12,2184448,7358.727250342639,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,cold,read_batch_to_torch,0.006477053619164508,0.005603500991128385,0.00611920200753957,8,2184448,337.2595208315996,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,warm,read_batch_to_torch,0.0005298449153391024,0.0005168079514987767,0.0005313055298756808,12,4368896,8245.612769925126,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,cold,read_batch_to_torch,0.012733339746773709,0.011560562998056412,0.012536302994703874,8,4368896,343.1068428930409,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,warm,read_batch_to_torch,0.0009218185829619566,0.0008602349553257227,0.0009132359991781414,12,8737792,9478.862936266722,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,cold,read_batch_to_torch,0.010793108376674354,0.010138982033822685,0.010683602507924661,8,8737792,809.5714130772351,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,warm,read_batch_to_torch,0.0014930414132929097,0.0014432939933612943,0.0014925079885870218,12,17475584,11704.688057819854,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,cold,read_batch_to_torch,0.01866544700897066,0.018017730035353452,0.018562045006547123,8,17475584,936.2531736636788,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,warm,read_batch_to_torch,0.0024159652433202914,0.0023106109583750367,0.0024148875090759248,12,34951168,14466.75116566088,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,cold,read_batch_to_torch,0.035563829114835244,0.03464770899154246,0.03564146047574468,8,34951168,982.7729147821241,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,warm,read_batch_to_torch,0.00011618750189275791,0.00011152803199365735,0.00011475299834273756,12,273056,2350.132290924312,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,cold,read_batch_to_torch,0.0018120271197403781,0.00156729097943753,0.0018104070040863007,8,273056,150.69090138072693,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,warm,read_batch_to_torch,0.00032569292913346243,0.00029829901177436113,0.00031929052784107625,12,2184448,6707.07836922323,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,cold,read_batch_to_torch,0.00663618488033535,0.005535859032534063,0.006548388511873782,8,2184448,329.172263791664,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,warm,read_batch_to_torch,0.0006102509117530038,0.0005623270408250391,0.0005916609952691942,12,4368896,7159.179799420423,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,cold,read_batch_to_torch,0.012771603614964988,0.012373447010759264,0.012747776985634118,8,4368896,342.07889092962404,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,warm,read_batch_to_torch,0.0009528494216889764,0.000858062005136162,0.0009437070111744106,12,8737792,9170.170859223274,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,cold,read_batch_to_torch,0.010411950745037757,0.009865850966889411,0.010387555987108499,8,8737792,839.2079653435121,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,warm,read_batch_to_torch,0.0015235420966443296,0.001476604025810957,0.001513539522420615,12,17475584,11470.365038478925,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,cold,read_batch_to_torch,0.019240597634052392,0.018089636985678226,0.019070890499278903,8,17475584,908.2661740751423,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,warm,read_batch_to_torch,0.002654675166316641,0.0025329049676656723,0.0026525954890530556,12,34951168,13165.892551929323,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC-verify,2026-06-18T21:08:56.758539+00:00,Opt C final verification (12 warm / 8 cold reps x 3 files),nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,cold,read_batch_to_torch,0.03786701199715026,0.03553384402766824,0.037810833484400064,8,34951168,922.9977797728088,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,warm,naive_stack,9.834141625712316e-05,9.485305054113269e-05,9.637550101615489e-05,12,273056,2776.6124425752487,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,cold,naive_stack,0.0018031173676718026,0.0017355349846184254,0.001761167513905093,8,273056,151.43551101865975,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,warm,naive_stack,0.002390307742947092,0.0023779619950801134,0.0023922529944684356,12,2184448,913.8773057341645,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,cold,naive_stack,0.005022800738515798,0.004919199971482158,0.004993446491425857,8,2184448,434.90636274882144,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,warm,naive_stack,0.005092862906167284,0.00504526897566393,0.005098770488984883,12,4368896,857.8467711568311,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,cold,naive_stack,0.013488646247424185,0.012993832002393901,0.013492258003680035,8,4368896,323.89432711487206,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,warm,naive_stack,0.010638399995514192,0.01057157397735864,0.0106399015057832,12,8737792,821.344563438524,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,cold,naive_stack,0.03215505937259877,0.030224877002183348,0.031414018507348374,8,8737792,271.7392587819629,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,warm,naive_stack,0.021993108496341545,0.021292092045769095,0.021994659473421052,12,17475584,794.5936338606698,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,cold,naive_stack,0.0635802747492562,0.06198825198225677,0.06285701497108676,8,17475584,274.85857947168495,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,warm,naive_stack,0.04429601790616289,0.044142069993540645,0.044270147976931185,12,34951168,789.0363434934691,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,cold,naive_stack,0.1307788488775259,0.1256144400103949,0.1310241429891903,8,34951168,267.25398105263713,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,warm,naive_stack,9.757765898636232e-05,9.52939735725522e-05,9.685050463303924e-05,12,273056,2798.345470023655,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,cold,naive_stack,0.0017934416246134788,0.0017337420140393078,0.0017733965069055557,8,273056,152.2525161970905,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,warm,naive_stack,0.0023517450026702136,0.002337771002203226,0.0023516830115113407,12,2184448,928.8626094749807,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,cold,naive_stack,0.0050350175151834264,0.004902544023934752,0.0050133510085288435,8,2184448,433.85112234717224,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
